,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
284,"(30, 25, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
285,"(30, 25, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
286,"(30, 30, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
287,"(30, 30, 10)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
288,"(30, 30, 20)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
289,"(30, 30, 25)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
290,"(30, 35, 5)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
291,"(30, 35, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
292,"(30, 35, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
293,"(35, 5, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
294,"(35, 5, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
295,"(35, 5, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
296,"(35, 5, 30)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
297,"(35, 10, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
298,"(35, 10, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
299,"(35, 10, 25)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
300,"(35, 10, 30)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
301,"(35, 15, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
302,"(35, 15, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
303,"(35, 15, 15)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
304,"(35, 15, 25)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
305,"(35, 15, 30)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
306,"(35, 20, 20)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
307,"(35, 20, 25)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
308,"(35, 25, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
309,"(35, 25, 10)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
310,"(35, 25, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
311,"(35, 30, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
312,"(35, 30, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
313,"(35, 35, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
314,"(35, 35, 20)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
315,"(35, 20, 30)",0.9748953974895398,0.9658536585365853,0.02510460251046025,0.03414634146341464
316,"(35, 25, 25)",0.9769874476987448,0.9658536585365853,0.02301255230125523,0.03414634146341464
317,"(35, 25, 30)",0.9728033472803347,0.9658536585365853,0.027196652719665274,0.03414634146341464
318,"(35, 30, 30)",0.9748953974895398,0.9658536585365853,0.02510460251046025,0.03414634146341464
319,"(35, 35, 30)",0.9769874476987448,0.9658536585365853,0.02301255230125523,0.03414634146341464
320,"(5, 5, 30)",0.9748953974895398,0.9609756097560975,0.02510460251046025,0.03902439024390244
321,"(5, 20, 15)",0.9811715481171548,0.9609756097560975,0.01882845188284519,0.03902439024390244
322,"(5, 20, 25)",0.9790794979079498,0.9609756097560975,0.02092050209205021,0.03902439024390244
323,"(25, 10, 30)",0.9790794979079498,0.9609756097560975,0.02092050209205021,0.03902439024390244
324,"(5, 10, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
325,"(5, 15, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
326,"(5, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
327,"(5, 20, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
328,"(5, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
329,"(5, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
330,"(5, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
331,"(10, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
332,"(10, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
333,"(10, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
334,"(10, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
335,"(10, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
336,"(15, 10, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
337,"(15, 15, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
338,"(15, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
339,"(15, 30, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
340,"(15, 35, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
341,"(35, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
342,"(35, 25, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
