,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
281,"(25, 35, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
282,"(25, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
283,"(25, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
284,"(30, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
285,"(30, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
286,"(30, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
287,"(30, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
288,"(30, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
289,"(30, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
290,"(30, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
291,"(30, 15, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
292,"(30, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
293,"(30, 15, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
294,"(30, 20, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
295,"(30, 20, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
296,"(30, 20, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
297,"(30, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
298,"(30, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
299,"(30, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
300,"(30, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
301,"(30, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
302,"(30, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
303,"(30, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
304,"(30, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
305,"(30, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
306,"(35, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
307,"(35, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
308,"(35, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
309,"(35, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
310,"(35, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
311,"(35, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
312,"(35, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
313,"(35, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
314,"(35, 15, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
315,"(35, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
316,"(35, 20, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
317,"(35, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
318,"(35, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
319,"(35, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
320,"(35, 25, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
321,"(35, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
322,"(35, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
323,"(35, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
324,"(35, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
325,"(35, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
326,"(35, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
327,"(25, 30, 5)",0.34309623430962344,0.36097560975609755,0.6569037656903766,0.6390243902439025
328,"(20, 25, 10)",0.34518828451882844,0.35609756097560974,0.6548117154811716,0.6439024390243903
329,"(25, 5, 15)",0.34518828451882844,0.35609756097560974,0.6548117154811716,0.6439024390243903
330,"(35, 30, 5)",0.3284518828451883,0.35609756097560974,0.6715481171548117,0.6439024390243903
331,"(20, 20, 15)",0.3263598326359833,0.33658536585365856,0.6736401673640168,0.6634146341463415
332,"(15, 30, 5)",0.32217573221757323,0.32195121951219513,0.6778242677824268,0.6780487804878049
333,"(15, 15, 10)",0.27824267782426776,0.3170731707317073,0.7217573221757322,0.6829268292682927
334,"(15, 15, 15)",0.27615062761506276,0.3073170731707317,0.7238493723849372,0.6926829268292682
335,"(15, 25, 5)",0.28661087866108786,0.28780487804878047,0.7133891213389121,0.7121951219512195
336,"(25, 35, 35)",0.24686192468619247,0.28292682926829266,0.7531380753138075,0.7170731707317073
337,"(10, 35, 25)",0.26359832635983266,0.25365853658536586,0.7364016736401674,0.7463414634146341
338,"(35, 35, 15)",0.17573221757322174,0.23414634146341465,0.8242677824267782,0.7658536585365854
339,"(25, 15, 20)",0.17573221757322174,0.2048780487804878,0.8242677824267782,0.7951219512195122
340,"(30, 15, 15)",0.12343096234309624,0.16097560975609757,0.8765690376569037,0.8390243902439024
341,"(35, 10, 15)",0.11715481171548117,0.14146341463414633,0.8828451882845189,0.8585365853658536
342,"(25, 30, 10)",0.03347280334728033,0.04390243902439024,0.9665271966527197,0.9560975609756097
